trade_id,result,side,signal_time,entry_time,exit_time,entry_month,entry_date,entry_hour_utc,entry_weekday_utc,duration_minutes,holding_bars,entry_price,stop_price,tp1_price,tp2_price,exit_price,exit_reason,score,confirmation,volume_score,candle_score,size_multiplier,margin_used,notional,quantity,gross_pnl,fees,net_pnl,return_on_margin_pct,pnl_on_notional_pct,adx,rsi,atr,setup_summary,exit_summary
658,WIN,SHORT,2024-02-03 00:15:00+00:00,2024-02-03 00:30:00+00:00,2024-02-07 20:00:00+00:00,2024-02,2024-02-03,0,Saturday,6930.0,462,43333.03166,43766.3619766,42466.3710268,41599.7103936,43775.11524899532,STOP,1,VOLUME,1,0,1.0,19.67504897762128,19.67504897762128,0.0004540427526971991,0.20510893340761005,0.014100779619194715,0.19100815378841535,0.9708141210000094,0.9708141210000094,19.468056408808458,67.76410567830858,101.53151473644593,SHORT | score=1 | VOLUME,STOP | pnl=0.191008
659,WIN,LONG,2024-02-07 03:30:00+00:00,2024-02-07 03:45:00+00:00,2024-02-08 00:15:00+00:00,2024-02,2024-02-07,3,Wednesday,1230.0,82,42856.66962,42428.1029238,43713.8030124,44570.9364048,44562.02221751904,TP2,1,VOLUME,1,0,1.0,19.67060541066194,19.67060541066194,0.000458985861129121,0.4996762306315249,0.014193633769155964,0.48548259686236894,2.4680612860000015,2.4680612860000015,14.931363142472945,33.82881102839676,86.86491508726986,LONG | score=1 | VOLUME,TP2 | pnl=0.485483
660,LOSS,SHORT,2024-02-10 19:15:00+00:00,2024-02-10 19:30:00+00:00,2024-02-10 20:45:00+00:00,2024-02,2024-02-10,19,Saturday,75.0,5,47460.30604,47934.9091004,46511.0999192,45561.8937984,47944.49608222008,STOP,1,VOLUME,1,0,1.0,19.684135225674957,19.684135225674957,0.0004147494373315878,-0.20081754757233503,0.02176299839940724,-0.22258054597174226,-1.1307611099999955,-1.1307611099999955,14.44752029336835,68.42294497403057,94.6790578952618,SHORT | score=1 | VOLUME,STOP | pnl=-0.222581
661,WIN,SHORT,2024-02-12 00:15:00+00:00,2024-02-12 00:30:00+00:00,2024-02-12 15:00:00+00:00,2024-02,2024-02-12,0,Monday,870.0,58,48706.55674000001,49193.62230740001,47732.425605200006,46758.294470400004,49203.46103186149,STOP,1,VOLUME,1,0,1.0,19.679683614755522,19.679683614755522,0.0004040458807180201,0.20515724868653926,0.014104101186369426,0.19105314750016983,0.9708141209999999,0.9708141209999999,14.855123148369977,69.17378030182739,150.59783440542887,SHORT | score=1 | VOLUME,STOP | pnl=0.191053
662,LOSS,SHORT,2024-02-14 07:15:00+00:00,2024-02-14 07:30:00+00:00,2024-02-14 08:45:00+00:00,2024-02,2024-02-14,7,Wednesday,75.0,5,49842.82944,50341.2577344,48845.9728512,47849.1162624,50351.32598594688,STOP,1,VOLUME,1,0,1.0,19.683504677705525,19.683504677705525,0.0003949114626688722,-0.2008111147219519,0.021762301258573154,-0.22257341598052505,-1.1307611100000008,-1.1307611100000008,12.349301202790404,69.2889422469661,130.68088709176902,SHORT | score=1 | VOLUME,STOP | pnl=-0.222573
663,LOSS,SHORT,2024-02-15 00:15:00+00:00,2024-02-15 00:30:00+00:00,2024-02-15 14:30:00+00:00,2024-02,2024-02-15,0,Thursday,840.0,56,52289.24006,52812.1324606,51243.45525879999,50197.6704576,52822.69488709212,STOP,1,VOLUME,1,0,1.0,19.679053209385916,19.679053209385916,0.00037634995625878136,-0.200765700842156,0.021757379665787696,-0.2225230805079437,-1.1307611100000046,-1.1307611100000046,17.823159154663387,73.10750712002529,193.96689815036248,SHORT | score=1 | VOLUME,STOP | pnl=-0.222523
664,LOSS,LONG,2024-02-15 16:00:00+00:00,2024-02-15 16:15:00+00:00,2024-02-17 13:30:00+00:00,2024-02,2024-02-15,16,Thursday,2715.0,181,51795.356999999996,51277.40343,52831.26414,53867.171279999995,51267.147949314,STOP,1,VOLUME,1,0,1.0,19.674602747775758,19.674602747775758,0.00037985263327320554,-0.20064159882181598,0.021531710143201335,-0.22217330896501733,-1.1292391099999939,-1.1292391099999939,19.564308091966257,34.35949657819815,258.6420366609395,LONG | score=1 | VOLUME,STOP | pnl=-0.222173
665,WIN,LONG,2024-02-19 16:45:00+00:00,2024-02-19 17:00:00+00:00,2024-02-20 17:00:00+00:00,2024-02,2024-02-19,17,Monday,1440.0,96,51819.46182,51301.267201799994,52855.851056399995,53892.2402928,51291.00694835964,STOP,1,VOLUME,1,0,1.0,19.670159281596458,19.670159281596458,0.00037959018852651717,0.20467151923524843,0.014031065499423106,0.19064045373582533,0.9691861209999956,0.9691861209999956,13.825648501115879,33.95070958993374,173.14548288920187,LONG | score=1 | VOLUME,STOP | pnl=0.190640
666,LOSS,LONG,2024-02-21 07:00:00+00:00,2024-02-21 07:15:00+00:00,2024-02-21 09:45:00+00:00,2024-02,2024-02-21,7,Wednesday,150.0,10,51661.3302,51144.716898,52694.556804,53727.783407999996,51134.4879546204,STOP,1,VOLUME,1,0,1.0,19.67397209067117,19.67397209067117,0.0003808258907485733,-0.20063516738066225,0.021531019957678924,-0.22216618733834118,-1.129239109999988,-1.129239109999988,21.1759335626144,31.103285073387994,131.07799795773118,LONG | score=1 | VOLUME,STOP | pnl=-0.222166
667,LOSS,LONG,2024-02-22 13:15:00+00:00,2024-02-22 13:30:00+00:00,2024-02-23 16:00:00+00:00,2024-02,2024-02-22,13,Thursday,1590.0,106,51305.05896,50792.0083704,52331.1601392,53357.26131840001,50781.84996872592,STOP,1,VOLUME,1,0,1.0,19.669528766924408,19.669528766924408,0.00038338380591784835,-0.200589854365097,0.021526157223716046,-0.22211601158881303,-1.1292391100000096,-1.1292391100000096,18.720200349210177,30.449362980626304,157.08194125849906,LONG | score=1 | VOLUME,STOP | pnl=-0.222116
668,WIN,LONG,2024-02-25 16:30:00+00:00,2024-02-25 16:45:00+00:00,2024-02-26 16:00:00+00:00,2024-02,2024-02-25,16,Sunday,1395.0,93,51409.17978,50895.0879822,52437.3633756,53465.5469712,53454.85386180576,TP2,1,VOLUME,1,0,1.0,19.66508644669263,19.66508644669263,0.0003825209141800595,0.4995360369234196,0.014189651474166553,0.485346385449253,2.4680612859999957,2.4680612859999957,16.548393297250698,34.2480336183244,107.30540556332062,LONG | score=1 | VOLUME,TP2 | pnl=0.485346
669,WIN,SHORT,2024-02-15 14:30:00+00:00,2024-02-15 14:45:00+00:00,2024-02-26 16:00:00+00:00,2024-02,2024-02-15,14,Thursday,15915.0,1061,52611.17566,53137.287416600004,51558.9521468,50506.728633599996,53147.914874083326,STOP,1,VOLUME,1,0,1.0,19.674602747775758,19.674602747775758,0.0003739624234007425,0.20510428153976287,0.014100459813703082,0.19100382172605979,0.9708141209999934,0.9708141209999934,20.0758419493241,65.97579929581667,214.07762879199473,SHORT | score=1 | VOLUME,STOP | pnl=0.191004
670,LOSS,SHORT,2024-02-28 07:15:00+00:00,2024-02-28 07:30:00+00:00,2024-02-28 07:45:00+00:00,2024-02,2024-02-28,7,Wednesday,15.0,1,57472.10328,58046.8243128,56322.6612144,55173.2191488,58058.433677662564,STOP,1,VOLUME,1,0,1.0,19.67861345083614,19.67861345083614,0.00034240287596511534,-0.20076121442543068,0.02175689346385374,-0.22251810788928442,-1.130761110000002,-1.130761110000002,18.523689754286515,71.10395279971006,135.89466937867746,SHORT | score=1 | VOLUME,STOP | pnl=-0.222518
671,WIN,SHORT,2024-02-28 23:15:00+00:00,2024-02-28 23:30:00+00:00,2024-02-29 06:00:00+00:00,2024-02,2024-02-28,23,Wednesday,390.0,26,62370.723359999996,62994.430593599995,61123.30889279999,59875.894425599996,63007.029479718716,STOP,1,VOLUME,1,0,1.0,19.674163088678352,19.674163088678352,0.0003154390718722354,0.20509969817081788,0.014100144717357087,0.19099955345346079,0.9708141210000082,0.9708141210000082,20.294792739447033,65.61733120919476,652.5602902120746,SHORT | score=1 | VOLUME,STOP | pnl=0.191000
672,WIN,SHORT,2024-02-29 06:00:00+00:00,2024-02-29 06:15:00+00:00,2024-02-29 17:30:00+00:00,2024-02,2024-02-29,6,Thursday,675.0,45,63269.8435,63902.541935,62004.44663,60739.04976,60751.197569952,TP2,1,VOLUME,1,0,1.0,19.67798307974742,19.67798307974742,0.000311016781316164,0.5003683010529085,0.01394050661219704,0.4864277944407115,2.4719392860000116,2.4719392860000116,16.42260377930812,71.0254641101848,456.91290033393545,SHORT | score=1 | VOLUME,TP2 | pnl=0.486428
673,LOSS,LONG,2024-02-29 17:30:00+00:00,2024-02-29 17:45:00+00:00,2024-02-29 18:45:00+00:00,2024-02,2024-02-29,17,Thursday,60.0,4,61089.81552,60478.91736479999,62311.6118304,63533.4081408,60466.821581327036,STOP,1,VOLUME,1,0,1.0,19.687711635636234,19.687711635636234,0.00032227485822396596,-0.2007752832602184,0.02154605639340674,-0.22232133965362513,-1.1292391100000003,-1.1292391100000003,19.399631391854335,31.033834090481804,532.5386967435693,LONG | score=1 | VOLUME,STOP | pnl=-0.222321
674,LOSS,SHORT,2024-03-01 08:30:00+00:00,2024-03-01 08:45:00+00:00,2024-03-01 20:45:00+00:00,2024-03,2024-03-01,8,Friday,720.0,48,62202.45702,62824.481590200005,60958.4078796,59714.3587392,62837.04648651804,STOP,1,VOLUME,1,0,1.0,19.683265208843164,19.683265208843164,0.00031643870920588217,-0.2008086716606175,0.02176203649914082,-0.22257070815975832,-1.1307611099999977,-1.1307611099999977,14.46005525852094,66.56863621178647,265.7372125174353,SHORT | score=1 | VOLUME,STOP | pnl=-0.222571
675,LOSS,SHORT,2024-03-03 12:00:00+00:00,2024-03-03 12:15:00+00:00,2024-03-03 16:45:00+00:00,2024-03,2024-03-03,12,Sunday,270.0,18,62295.33844000001,62918.29182440001,61049.43167120001,59803.52490240001,62930.87548276489,STOP,1,VOLUME,1,0,1.0,19.678813794679968,19.678813794679968,0.00031589544719519733,-0.20076325833332542,0.021757114966231297,-0.22252037329955673,-1.1307611100000021,-1.1307611100000021,21.084253193053712,67.99464718580852,163.7927542615433,SHORT | score=1 | VOLUME,STOP | pnl=-0.222520
676,LOSS,SHORT,2024-03-03 16:30:00+00:00,2024-03-03 16:45:00+00:00,2024-03-03 22:15:00+00:00,2024-03,2024-03-03,16,Sunday,330.0,22,62697.05808,63324.0286608,61443.1169184,60189.1757568,63336.69346653216,STOP,1,VOLUME,1,0,1.0,19.674363387213976,19.674363387213976,0.000313800423651616,-0.20071785527635633,0.02175219454633737,-0.2224700498226937,-1.1307611099999968,-1.1307611099999968,21.907830757319307,65.68389778208468,201.2046626126982,SHORT | score=1 | VOLUME,STOP | pnl=-0.222470
677,WIN,LONG,2024-03-03 07:30:00+00:00,2024-03-03 07:45:00+00:00,2024-03-04 00:30:00+00:00,2024-03,2024-03-03,7,Sunday,1005.0,67,61594.21638,60978.2742162,62826.1007076,64057.9850352,64045.173438192964,TP2,1,VOLUME,1,0,1.0,19.678813794679968,19.678813794679968,0.000319491259914296,0.49988474146787665,0.014199556657351634,0.48568518481052503,2.4680612860000064,2.4680612860000064,15.337081115745114,33.6845586344658,166.59830632153682,LONG | score=1 | VOLUME,TP2 | pnl=0.485685
678,LOSS,SHORT,2024-03-04 07:30:00+00:00,2024-03-04 07:45:00+00:00,2024-03-04 08:00:00+00:00,2024-03,2024-03-04,7,Monday,15.0,1,64182.86086,64824.6894686,62899.2036428,61615.5464256,64837.65440649372,STOP,1,VOLUME,1,0,1.0,19.679627689913733,19.679627689913733,0.0003066181130947134,-0.20077156169249935,0.02175801481783598,-0.22252957651033534,-1.1307611099999972,-1.1307611099999972,11.337099499159319,65.88839749815189,255.92196567450966,SHORT | score=1 | VOLUME,STOP | pnl=-0.222530
679,LOSS,SHORT,2024-03-04 08:00:00+00:00,2024-03-04 08:15:00+00:00,2024-03-04 08:30:00+00:00,2024-03,2024-03-04,8,Monday,15.0,1,64868.423720000006,65517.10795720001,63571.05524560001,62273.6867712,65530.21137879145,STOP,1,VOLUME,1,0,1.0,19.67517709838353,19.67517709838353,0.00030330900567755503,-0.20072615675770974,0.021753094194438622,-0.22247925095214838,-1.130761110000005,-1.130761110000005,15.571237603702123,74.12450221623328,316.87302142342924,SHORT | score=1 | VOLUME,STOP | pnl=-0.222479
680,LOSS,SHORT,2024-03-04 08:15:00+00:00,2024-03-04 08:30:00+00:00,2024-03-04 08:45:00+00:00,2024-03,2024-03-04,8,Monday,15.0,1,64957.006,65606.57606,63657.86588,62358.72576,65619.69737521201,STOP,1,VOLUME,1,0,1.0,19.670727513364486,19.670727513364486,0.0003028268808042736,-0.20068076209134722,0.02174817468385118,-0.2224289367751984,-1.130761110000014,-1.130761110000014,18.323099796053093,75.0563801536502,329.4749484646131,SHORT | score=1 | VOLUME,STOP | pnl=-0.222429
681,LOSS,SHORT,2024-03-04 08:30:00+00:00,2024-03-04 08:45:00+00:00,2024-03-04 14:30:00+00:00,2024-03,2024-03-04,8,Monday,345.0,23,65596.47808,66252.4428608,64284.5485184,62972.6189568,66265.69334937216,STOP,1,VOLUME,1,0,1.0,19.666278934628984,19.666278934628984,0.0002998069333942659,-0.20063537769108436,0.02174325628582198,-0.22237863397690635,-1.1307611099999975,-1.1307611099999975,21.561045649323376,80.45472863665054,366.8624521457117,SHORT | score=1 | VOLUME,STOP | pnl=-0.222379
682,LOSS,SHORT,2024-03-04 14:30:00+00:00,2024-03-04 14:45:00+00:00,2024-03-04 16:00:00+00:00,2024-03,2024-03-04,14,Monday,75.0,5,66182.26090000001,66844.083509,64858.61568200001,63534.970464000005,66857.4523257018,STOP,1,VOLUME,1,0,1.0,19.661831361949446,19.661831361949446,0.000297086123903474,-0.200590003554606,0.021738339000099423,-0.2223283425547054,-1.1307611099999886,-1.1307611099999886,20.707936055404403,68.08706546181904,415.43222520303186,SHORT | score=1 | VOLUME,STOP | pnl=-0.222328
683,LOSS,SHORT,2024-03-07 14:15:00+00:00,2024-03-07 14:30:00+00:00,2024-03-07 17:15:00+00:00,2024-03,2024-03-07,14,Thursday,165.0,11,67317.23386,67990.40619859999,65970.88918279999,64624.54450559999,68004.0042798397,STOP,1,VOLUME,1,0,1.0,19.657384795098352,19.657384795098352,0.0002920111785338643,-0.2005446396795909,0.021733422826431963,-0.22227806250602286,-1.1307611099999872,-1.1307611099999872,14.140980174719274,65.12715046525688,270.13964625241067,SHORT | score=1 | VOLUME,STOP | pnl=-0.222278
684,LOSS,SHORT,2024-03-08 06:45:00+00:00,2024-03-08 07:00:00+00:00,2024-03-08 14:30:00+00:00,2024-03,2024-03-08,7,Friday,450.0,30,67620.47320000001,68296.677932,66268.06373600001,64915.65427200001,68310.33726758641,STOP,1,VOLUME,1,0,1.0,19.65293923384823,19.65293923384823,0.0002906359317498569,-0.2004992860637198,0.021728507764568097,-0.22222779382828792,-1.1307611100000008,-1.1307611100000008,14.557271053461445,67.23549107470402,195.60774897841068,SHORT | score=1 | VOLUME,STOP | pnl=-0.222228
685,LOSS,SHORT,2024-03-10 01:00:00+00:00,2024-03-10 01:15:00+00:00,2024-03-10 04:00:00+00:00,2024-03,2024-03-10,1,Sunday,165.0,11,69033.29058,69723.6234858,67652.6247684,66271.9589568,69737.56821049715,STOP,1,VOLUME,1,0,1.0,19.648494677971666,19.648494677971666,0.000284623469530281,-0.20045394270466363,0.021723593814256398,-0.22217753651892003,-1.1307611099999832,-1.1307611099999832,14.063033547073124,74.9067632461263,159.26368749871096,SHORT | score=1 | VOLUME,STOP | pnl=-0.222178
686,WIN,SHORT,2024-03-10 08:45:00+00:00,2024-03-10 09:00:00+00:00,2024-03-11 07:00:00+00:00,2024-03,2024-03-10,9,Sunday,1320.0,88,69720.75306,70417.9605906,68326.3379988,66931.9229376,70432.04418271812,STOP,1,VOLUME,1,0,1.0,19.644051127241287,19.644051127241287,0.0002817532838513102,0.20478578625628124,0.01407856397656154,0.1907072222797197,0.9708141210000082,0.9708141210000082,21.196709974835667,69.24010808024877,189.79038843605528,SHORT | score=1 | VOLUME,STOP | pnl=0.190707
687,WIN,LONG,2024-03-12 03:15:00+00:00,2024-03-12 03:30:00+00:00,2024-03-12 15:00:00+00:00,2024-03,2024-03-12,3,Tuesday,690.0,46,71751.54744,71034.03196559999,73186.5783888,74621.60933759999,71019.82515920687,STOP,1,VOLUME,1,0,1.0,19.647865271686882,19.647865271686882,0.00027383193774485213,0.2044395460817692,0.014015162795799414,0.19042438328596978,0.9691861210000079,0.9691861210000079,13.88316912574339,34.745473777290115,260.0162761032131,LONG | score=1 | VOLUME,STOP | pnl=0.190424
688,LOSS,LONG,2024-03-12 16:15:00+00:00,2024-03-12 16:30:00+00:00,2024-03-12 17:00:00+00:00,2024-03,2024-03-12,16,Tuesday,30.0,2,70681.23342,69974.4210858,72094.85808840001,73508.4827568,69960.42620158284,STOP,1,VOLUME,1,0,1.0,19.6516737593526,19.6516737593526,0.0002780324112707398,-0.2004077689978782,0.021506616862339026,-0.22191438586021722,-1.1292391100000019,-1.1292391100000019,17.952466514869997,31.63069922092579,550.2796299507024,LONG | score=1 | VOLUME,STOP | pnl=-0.221914
689,LOSS,SHORT,2024-03-13 01:45:00+00:00,2024-03-13 02:00:00+00:00,2024-03-13 06:30:00+00:00,2024-03,2024-03-13,2,Wednesday,270.0,18,72062.28466,72782.90750660001,70621.0389668,69179.79327360001,72797.46408810133,STOP,0,NONE,0,0,0.5,9.823617735817697,9.823617735817697,0.0001363212085512818,-0.10022054814081321,0.010861100810876914,-0.11108164895169013,-1.130761110000011,-1.130761110000011,20.378213328200474,65.09958043473512,351.7269480297838,SHORT | score=0 | NONE,STOP | pnl=-0.111082
690,WIN,SHORT,2024-03-14 04:00:00+00:00,2024-03-14 04:15:00+00:00,2024-03-14 15:30:00+00:00,2024-03,2024-03-14,4,Thursday,675.0,45,73618.07344000001,74354.2541744,72145.71197120001,70673.3505024,70687.48517250048,TP2,1,VOLUME,1,0,1.0,19.64501383865636,19.64501383865636,0.00026685042029342675,0.499529964975226,0.013917150157342574,0.48561281481788343,2.471939286000001,2.471939286000001,13.099078208997026,66.54964884136425,235.47573676362168,SHORT | score=1 | VOLUME,TP2 | pnl=0.485613
691,LOSS,SHORT,2024-03-15 18:30:00+00:00,2024-03-15 18:45:00+00:00,2024-03-15 19:00:00+00:00,2024-03,2024-03-15,18,Friday,15.0,1,69289.93924,69982.8386324,67904.1404552,66518.3416704,69996.83520012649,STOP,1,VOLUME,1,0,1.0,19.654726094952718,19.654726094952718,0.0002836591619293317,-0.2005175156207075,0.02173048333803938,-0.22224799895874686,-1.1307611099999992,-1.1307611099999992,15.614512581209302,65.29029598971445,495.66528723044655,SHORT | score=1 | VOLUME,STOP | pnl=-0.222248
692,WIN,SHORT,2024-03-15 18:45:00+00:00,2024-03-15 19:00:00+00:00,2024-03-15 20:45:00+00:00,2024-03,2024-03-15,19,Friday,105.0,7,70261.84482,70964.4632682,68856.6079236,67451.3710272,67464.86130140544,TP2,1,VOLUME,1,0,1.0,19.650281134973543,19.650281134973543,0.0002796721490207741,0.4996639008617804,0.013920881676921616,0.4857430191848588,2.471939286000006,2.471939286000006,18.378058325766474,72.876861861285,552.8034809997008,SHORT | score=1 | VOLUME,TP2 | pnl=0.485743
693,LOSS,LONG,2024-03-16 10:15:00+00:00,2024-03-16 10:30:00+00:00,2024-03-16 11:15:00+00:00,2024-03,2024-03-16,10,Saturday,45.0,3,68658.62898,67972.04269019999,70031.80155959999,71404.9741392,67958.44828166196,STOP,1,VOLUME,1,0,1.0,19.65999599535724,19.65999599535724,0.0002863441389294873,-0.20049263916065244,0.021515724643354606,-0.22200836380400704,-1.1292391099999965,-1.1292391099999965,15.159067151709337,34.62530593986962,262.8334701113895,LONG | score=1 | VOLUME,STOP | pnl=-0.222008
694,LOSS,LONG,2024-03-18 14:30:00+00:00,2024-03-18 14:45:00+00:00,2024-03-19 01:15:00+00:00,2024-03,2024-03-18,14,Monday,630.0,42,66989.69526000001,66319.79830740001,68329.48916520001,69669.28307040001,66306.53434773853,STOP,1,VOLUME,1,0,1.0,19.65555582808116,19.65555582808116,0.0002934116322188679,-0.20044735833477034,0.02151086536380515,-0.22195822369857549,-1.1292391099999932,-1.1292391099999932,20.11335026047219,31.071977229706548,427.6245172902559,LONG | score=1 | VOLUME,STOP | pnl=-0.221958
695,WIN,SHORT,2024-03-18 05:15:00+00:00,2024-03-18 05:30:00+00:00,2024-03-19 01:30:00+00:00,2024-03,2024-03-18,5,Monday,1200.0,80,68836.23,69524.59229999999,67459.5054,66082.7808,66095.99735615999,TP2,1,VOLUME,1,0,1.0,19.65555582808116,19.65555582808116,0.00028554085295027284,0.49979802483262425,0.013924618436621327,0.4858734063960029,2.471939286000011,2.471939286000011,19.474633559919802,66.3425047566238,363.5879695887111,SHORT | score=1 | VOLUME,TP2 | pnl=0.485873
696,LOSS,LONG,2024-03-19 01:15:00+00:00,2024-03-19 01:30:00+00:00,2024-03-19 02:00:00+00:00,2024-03,2024-03-19,1,Tuesday,30.0,2,66433.38402,65769.0501798,67762.0517004,69090.7193808,65755.89636976404,STOP,1,VOLUME,1,0,1.0,19.660834131735108,19.660834131735108,0.00029594810533535587,-0.20050118647543308,0.02151664189234713,-0.22201782836778022,-1.129239109999992,-1.129239109999992,17.031130715931774,29.999628529225276,410.4623668784727,LONG | score=1 | VOLUME,STOP | pnl=-0.222018
697,LOSS,LONG,2024-03-19 01:45:00+00:00,2024-03-19 02:00:00+00:00,2024-03-19 03:30:00+00:00,2024-03,2024-03-19,2,Tuesday,90.0,6,65912.57987999999,65253.45408119999,67230.83147759999,68549.08307519999,65240.403390383755,STOP,1,VOLUME,1,0,1.0,19.65639377516775,19.65639377516775,0.00029821915347501266,-0.20045590371915922,0.021511782405638988,-0.2219676861247982,-1.1292391099999923,-1.1292391099999923,21.180355355473765,24.732547095253423,429.74969389011096,LONG | score=1 | VOLUME,STOP | pnl=-0.221968
698,LOSS,LONG,2024-03-19 22:15:00+00:00,2024-03-19 22:30:00+00:00,2024-03-19 23:00:00+00:00,2024-03,2024-03-19,22,Tuesday,30.0,2,63078.413160000004,62447.629028400006,64339.981423200006,65601.5496864,62435.13950259433,STOP,1,VOLUME,1,0,1.0,19.651954421445254,19.651954421445254,0.00031154801519178314,-0.20041063118989752,0.021506924016435336,-0.22191755520633286,-1.1292391099999939,-1.1292391099999939,18.070125807396117,34.14017715075545,496.41381896604855,LONG | score=1 | VOLUME,STOP | pnl=-0.221918
699,LOSS,LONG,2024-03-19 22:45:00+00:00,2024-03-19 23:00:00+00:00,2024-03-19 23:15:00+00:00,2024-03,2024-03-19,23,Tuesday,15.0,1,62695.13652,62068.1851548,63949.039250400005,65202.9419808,62055.77151776904,STOP,1,VOLUME,1,0,1.0,19.647516070341126,19.647516070341126,0.00031338182131676975,-0.20036536888533857,0.021502066724488303,-0.22186743560982689,-1.1292391099999988,-1.1292391099999988,20.53925279409175,30.36252833437669,493.0940581901136,LONG | score=1 | VOLUME,STOP | pnl=-0.221867
700,LOSS,SHORT,2024-03-20 18:45:00+00:00,2024-03-20 19:00:00+00:00,2024-03-20 20:00:00+00:00,2024-03,2024-03-20,19,Wednesday,60.0,4,65442.4089,66096.832989,64133.560722,62824.712544,66110.0523555978,STOP,1,VOLUME,1,0,1.0,19.64307872162893,19.64307872162893,0.0003001582467974973,-0.20039868911805764,0.02171760587280676,-0.22211629499086438,-1.1307611099999961,-1.1307611099999961,21.59608732496864,68.19424981689217,662.4935880632155,SHORT | score=1 | VOLUME,STOP | pnl=-0.222116
701,LOSS,LONG,2024-03-21 17:45:00+00:00,2024-03-21 18:00:00+00:00,2024-03-21 18:30:00+00:00,2024-03,2024-03-21,18,Thursday,30.0,2,65797.75692,65139.779350799996,67113.71205840001,68429.6671968,65126.75139492984,STOP,1,VOLUME,1,0,1.0,19.63863639572911,19.63863639572911,0.000298469694333299,-0.2002748139636462,0.02149234888762202,-0.2217671628512682,-1.1292391100000037,-1.1292391100000037,16.533607266139732,33.65521997912886,404.89954067128866,LONG | score=1 | VOLUME,STOP | pnl=-0.221767
702,LOSS,LONG,2024-03-22 09:30:00+00:00,2024-03-22 09:45:00+00:00,2024-03-22 10:15:00+00:00,2024-03,2024-03-22,9,Friday,30.0,2,65504.99838,64849.948396199994,66815.0983476,68125.1983152,64836.97840652076,STOP,1,VOLUME,1,0,1.0,19.634201052472086,19.634201052472086,0.0002997359215028514,-0.20022958233311047,0.021487494887436086,-0.22171707722054657,-1.1292391100000008,-1.1292391100000008,19.67035248692455,33.926641039069864,266.46946335433336,LONG | score=1 | VOLUME,STOP | pnl=-0.221717
703,WIN,SHORT,2024-03-22 06:00:00+00:00,2024-03-22 06:15:00+00:00,2024-03-22 13:15:00+00:00,2024-03,2024-03-22,6,Friday,420.0,28,66563.28468000001,67228.91752680001,65232.01898640001,63900.75329280001,63913.53344345857,TP2,1,VOLUME,1,0,1.0,19.634201052472086,19.634201052472086,0.0002949704352311131,0.499255019345344,0.01390949003706057,0.48534552930828345,2.4719392860000027,2.4719392860000027,21.42771626205213,67.3015958509641,296.80828888643015,SHORT | score=1 | VOLUME,TP2 | pnl=0.485346
704,LOSS,SHORT,2024-03-23 07:00:00+00:00,2024-03-23 07:15:00+00:00,2024-03-23 14:30:00+00:00,2024-03,2024-03-23,7,Saturday,435.0,29,64522.19298,65167.4149098,63231.749120399996,61941.3052608,65180.44839278196,STOP,1,VOLUME,1,0,1.0,19.63947362151384,19.63947362151384,0.0003043832317912924,-0.2003619098866843,0.0217136200341029,-0.2220755299207872,-1.1307611100000006,-1.1307611100000006,11.515677893441433,69.40550945608648,286.12973983508965,SHORT | score=1 | VOLUME,STOP | pnl=-0.222076
705,LOSS,SHORT,2024-03-23 14:30:00+00:00,2024-03-23 14:45:00+00:00,2024-03-23 16:30:00+00:00,2024-03,2024-03-23,14,Saturday,105.0,7,65104.476500000004,65755.521265,63802.38697,62500.29744,65768.672369253,STOP,1,VOLUME,1,0,1.0,19.635032110915425,19.635032110915425,0.00030159265793213813,-0.2003165975955599,0.021708709450684528,-0.22202530704624443,-1.130761110000004,-1.130761110000004,16.894740186373305,67.48512609298643,286.91540876688606,SHORT | score=1 | VOLUME,STOP | pnl=-0.222025
706,WIN,LONG,2024-03-23 23:15:00+00:00,2024-03-23 23:30:00+00:00,2024-03-24 22:00:00+00:00,2024-03,2024-03-23,23,Saturday,1350.0,90,64462.89,63818.261099999996,65752.1478,67041.4056,67027.99731888,TP2,1,VOLUME,1,0,1.0,19.6305916047745,19.6305916047745,0.00030452546581101936,0.49865979279030853,0.014164761180101407,0.4844950316102071,2.4680612860000077,2.4680612860000077,16.825000179601943,30.449512090265443,246.11699843886342,LONG | score=1 | VOLUME,TP2 | pnl=0.484495
707,LOSS,SHORT,2024-03-25 13:45:00+00:00,2024-03-25 14:00:00+00:00,2024-03-25 14:15:00+00:00,2024-03,2024-03-25,14,Monday,15.0,1,68032.99068,68713.32058680001,66672.3308664,65311.6710528,68727.06325091736,STOP,1,VOLUME,1,0,1.0,19.640281505406705,19.640281505406705,0.00028868761036519386,-0.20037015191815827,0.021714513239502364,-0.22208466515766062,-1.1307611099999952,-1.1307611099999952,21.578280305322682,72.25501376539665,294.7992759190973,SHORT | score=1 | VOLUME,STOP | pnl=-0.222085
708,WIN,LONG,2024-03-26 14:15:00+00:00,2024-03-26 14:30:00+00:00,2024-03-27 14:00:00+00:00,2024-03,2024-03-26,14,Tuesday,1410.0,94,69646.32647999999,68949.86321519999,71039.25300959998,72432.17953919999,68936.07324255696,STOP,1,VOLUME,1,0,1.0,19.63583981210355,19.63583981210355,0.0002819364753967646,0.20431441902777775,0.014006584827077409,0.19030783420070035,0.9691861210000013,0.9691861210000013,19.132898111925734,26.82325247357008,384.99811469237693,LONG | score=1 | VOLUME,STOP | pnl=0.190308
